Ticker,Ex-Div Date,Dividend,Price on Ex-Date,Annualized Yield %,Frequency,Source
PDV.TO,2013-04-26,0.107249,3.344,38.486,monthly,yfinance
PDV.TO,2013-05-29,0.107249,3.571,36.039,monthly,yfinance
PDV.TO,2013-06-26,0.107249,3.306,38.928,monthly,yfinance
PDV.TO,2013-07-29,0.107249,3.763,34.205,monthly,yfinance
PDV.TO,2013-08-28,0.107249,3.702,34.761,monthly,yfinance
PDV.TO,2013-09-26,0.107249,3.819,33.704,monthly,yfinance
PDV.TO,2013-10-29,0.107249,4.253,30.258,monthly,yfinance
PDV.TO,2013-11-27,0.107249,4.761,27.029,monthly,yfinance
PDV.TO,2013-12-27,0.107249,4.605,27.95,monthly,yfinance
PDV.TO,2014-01-29,0.107249,4.471,28.786,monthly,yfinance
PDV.TO,2014-02-26,0.107249,4.711,27.317,monthly,yfinance
PDV.TO,2014-03-27,0.107249,4.725,27.241,monthly,yfinance
PDV.TO,2014-04-28,0.107249,4.733,27.194,monthly,yfinance
PDV.TO,2014-05-28,0.107249,4.649,27.686,monthly,yfinance
PDV.TO,2014-06-26,0.107249,4.736,27.174,monthly,yfinance
PDV.TO,2014-07-29,0.110654,5.161,25.727,monthly,yfinance
PDV.TO,2014-08-27,0.117464,5.361,26.292,monthly,yfinance
PDV.TO,2014-09-26,0.119166,5.217,27.412,monthly,yfinance
PDV.TO,2014-10-29,0.115761,5.133,27.065,monthly,yfinance
PDV.TO,2014-11-26,0.114059,5.503,24.872,monthly,yfinance
PDV.TO,2014-12-29,0.119166,5.284,27.065,monthly,yfinance
PDV.TO,2015-01-28,0.114059,4.901,27.928,monthly,yfinance
PDV.TO,2015-02-25,0.108952,5.233,24.986,monthly,yfinance
PDV.TO,2015-03-27,0.110654,5.023,26.438,monthly,yfinance
PDV.TO,2015-04-28,0.108952,5.226,25.018,monthly,yfinance
PDV.TO,2015-05-27,0.110654,5.21,25.489,monthly,yfinance
PDV.TO,2015-06-26,0.107249,5.178,24.857,monthly,yfinance
PDV.TO,2015-07-29,0.110654,4.822,27.535,monthly,yfinance
PDV.TO,2015-08-27,0.103845,4.369,28.52,monthly,yfinance
PDV.TO,2015-09-28,0.085119,3.884,26.296,monthly,yfinance
PDV.TO,2015-10-28,0.085119,4.343,23.52,monthly,yfinance
PDV.TO,2015-11-26,0.086821,4.159,25.05,monthly,yfinance
PDV.TO,2015-12-29,0.085119,4.311,23.696,monthly,yfinance
PDV.TO,2016-01-27,0.080011,3.607,26.617,monthly,yfinance
PDV.TO,2016-02-25,0.073202,3.682,23.857,monthly,yfinance
PDV.TO,2016-03-29,0.073202,4.265,20.594,monthly,yfinance
PDV.TO,2016-04-27,0.080011,4.56,21.055,monthly,yfinance
PDV.TO,2016-05-27,0.085119,4.538,22.508,monthly,yfinance
PDV.TO,2016-06-28,0.085119,4.145,24.644,monthly,yfinance
PDV.TO,2016-07-27,0.078309,4.446,21.135,monthly,yfinance
PDV.TO,2016-08-29,0.081714,4.391,22.334,monthly,yfinance
PDV.TO,2016-09-28,0.081714,4.506,21.761,monthly,yfinance
PDV.TO,2016-10-27,0.080011,4.7,20.427,monthly,yfinance
PDV.TO,2016-11-28,0.083416,5.266,19.01,monthly,yfinance
PDV.TO,2016-12-28,0.091928,5.848,18.864,monthly,yfinance
PDV.TO,2017-01-27,0.10044,6.031,19.985,monthly,yfinance
PDV.TO,2017-02-24,0.103845,6.12,20.363,monthly,yfinance
PDV.TO,2017-03-29,0.107249,6.13,20.995,monthly,yfinance
PDV.TO,2017-04-26,0.105547,6.099,20.767,monthly,yfinance
PDV.TO,2017-05-29,0.103845,5.76,21.636,monthly,yfinance
PDV.TO,2017-06-28,0.10044,6.117,19.705,monthly,yfinance
PDV.TO,2017-07-27,0.102142,6.334,19.35,monthly,yfinance
PDV.TO,2017-08-29,0.107249,6.345,20.285,monthly,yfinance
PDV.TO,2017-09-28,0.107249,6.69,19.237,monthly,yfinance
PDV.TO,2017-10-30,0.108952,6.84,19.115,monthly,yfinance
PDV.TO,2017-11-29,0.112356,6.827,19.748,monthly,yfinance
PDV.TO,2017-12-28,0.112356,6.955,19.385,monthly,yfinance
PDV.TO,2018-01-30,0.112356,7.26,18.57,monthly,yfinance
PDV.TO,2018-02-27,0.119166,7.028,20.347,monthly,yfinance
PDV.TO,2018-03-28,0.115761,7.188,19.325,monthly,yfinance
PDV.TO,2018-04-27,0.114059,7.008,19.532,monthly,yfinance
PDV.TO,2018-05-30,0.107249,6.884,18.696,monthly,yfinance
PDV.TO,2018-06-28,0.105547,6.858,18.468,monthly,yfinance
PDV.TO,2018-07-30,0.107249,7.149,18.003,monthly,yfinance
PDV.TO,2018-08-30,0.108952,7.228,18.089,monthly,yfinance
PDV.TO,2018-09-27,0.108952,6.893,18.968,monthly,yfinance
PDV.TO,2018-10-30,0.102142,5.836,21.001,monthly,yfinance
PDV.TO,2018-11-29,0.086821,5.713,18.235,monthly,yfinance
PDV.TO,2018-12-28,0.068776,4.634,17.809,monthly,yfinance
PDV.TO,2019-01-30,0.066025,4.894,16.191,monthly,yfinance
PDV.TO,2019-02-27,0.068776,5.371,15.365,monthly,yfinance
PDV.TO,2019-03-28,0.075653,5.456,16.64,monthly,yfinance
PDV.TO,2019-04-29,0.078404,5.785,16.264,monthly,yfinance
PDV.TO,2019-05-30,0.081155,5.547,17.556,monthly,yfinance
PDV.TO,2019-06-27,0.078404,5.305,17.734,monthly,yfinance
PDV.TO,2019-07-30,0.075653,5.775,15.721,monthly,yfinance
PDV.TO,2019-08-29,0.078404,5.246,17.934,monthly,yfinance
PDV.TO,2019-09-27,0.071527,5.889,14.575,monthly,yfinance
PDV.TO,2019-10-30,0.07978,5.946,16.101,monthly,yfinance
PDV.TO,2019-11-28,0.07978,6.475,14.785,monthly,yfinance
PDV.TO,2019-12-30,0.086657,6.081,17.1,monthly,yfinance
PDV.TO,2020-01-30,0.081155,6.384,15.254,monthly,yfinance
PDV.TO,2020-02-27,0.083906,5.759,17.483,monthly,yfinance
PDV.TO,2020-08-28,0.045392,5.035,10.818,semi-annual,yfinance
PDV.TO,2020-09-29,0.064649,4.229,18.345,monthly,yfinance
PDV.TO,2020-10-29,0.055021,4.384,15.06,monthly,yfinance
PDV.TO,2020-11-27,0.05227,5.217,12.022,monthly,yfinance
PDV.TO,2020-12-30,0.064649,5.253,14.769,monthly,yfinance
PDV.TO,2021-01-28,0.064649,5.112,15.176,monthly,yfinance
PDV.TO,2021-02-25,0.063274,5.509,13.784,monthly,yfinance
PDV.TO,2021-03-30,0.068776,6.192,13.328,monthly,yfinance
PDV.TO,2021-04-29,0.077029,6.708,13.78,monthly,yfinance
PDV.TO,2021-05-28,0.081155,7.098,13.721,monthly,yfinance
PDV.TO,2021-06-29,0.085282,7.205,14.203,monthly,yfinance
PDV.TO,2021-07-29,0.085282,7.121,14.372,monthly,yfinance
PDV.TO,2021-08-30,0.083906,7.679,13.113,monthly,yfinance
PDV.TO,2021-09-28,0.089409,8.225,13.045,monthly,yfinance
PDV.TO,2021-10-28,0.094911,8.294,13.732,monthly,yfinance
PDV.TO,2021-11-29,0.093535,9.041,12.414,monthly,yfinance
PDV.TO,2021-12-30,0.101788,9.029,13.528,monthly,yfinance
PDV.TO,2022-01-28,0.099037,8.909,13.34,monthly,yfinance
PDV.TO,2022-02-25,0.099037,8.655,13.731,monthly,yfinance
PDV.TO,2022-03-30,0.097662,9.369,12.509,monthly,yfinance
PDV.TO,2022-04-28,0.103164,9.301,13.31,monthly,yfinance
PDV.TO,2022-05-30,0.105915,9.54,13.323,monthly,yfinance
PDV.TO,2022-06-29,0.103164,8.974,13.795,monthly,yfinance
PDV.TO,2022-07-28,0.100413,9.843,12.241,monthly,yfinance
PDV.TO,2022-08-30,0.103164,9.665,12.809,monthly,yfinance
PDV.TO,2022-09-28,0.103164,9.368,13.215,monthly,yfinance
PDV.TO,2022-11-29,0.061898,7.118,10.435,quarterly,yfinance
PDV.TO,2022-12-29,0.072902,7.794,11.225,monthly,yfinance
PDV.TO,2023-01-30,0.075653,7.299,12.438,monthly,yfinance
PDV.TO,2023-02-27,0.074278,7.902,11.28,monthly,yfinance
PDV.TO,2023-04-27,0.0674,7.077,11.428,monthly,yfinance
PDV.TO,2023-05-30,0.068776,6.279,13.145,monthly,yfinance
PDV.TO,2023-06-29,0.061898,6.504,11.421,monthly,yfinance
PDV.TO,2023-07-28,0.063274,6.442,11.787,monthly,yfinance
PDV.TO,2023-12-28,0.042,5.93,8.499,semi-annual,yfinance
PDV.TO,2024-01-30,0.048,5.775,9.975,monthly,yfinance
PDV.TO,2024-02-28,0.047,5.608,10.057,monthly,yfinance
PDV.TO,2024-03-27,0.054,5.847,11.083,monthly,yfinance
PDV.TO,2024-04-29,0.054,5.491,11.801,monthly,yfinance
PDV.TO,2024-05-31,0.052,5.875,10.621,monthly,yfinance
PDV.TO,2024-06-28,0.055,5.63,11.722,monthly,yfinance
PDV.TO,2024-07-31,0.052,5.785,10.786,monthly,yfinance
PDV.TO,2024-08-30,0.053,6.106,10.416,monthly,yfinance
PDV.TO,2024-09-27,0.055,6.816,9.684,monthly,yfinance
PDV.TO,2024-10-31,0.06,7.471,9.637,monthly,yfinance
PDV.TO,2024-11-29,0.066,8.099,9.779,monthly,yfinance
PDV.TO,2024-12-31,0.071,7.97,10.691,monthly,yfinance
PDV.TO,2025-01-31,0.071,7.429,11.468,monthly,yfinance
PDV.TO,2025-02-28,0.07,7.63,11.01,monthly,yfinance
PDV.TO,2025-03-31,0.066,7.905,10.019,monthly,yfinance
PDV.TO,2025-04-30,0.067,7.632,10.535,monthly,yfinance
PDV.TO,2025-05-30,0.065,8.154,9.566,monthly,yfinance
PDV.TO,2025-06-30,0.071,8.441,10.093,monthly,yfinance
PDV.TO,2025-07-31,0.071,8.8,9.682,monthly,yfinance
PIC-A.TO,1998-07-29,0.296296,0.901,394.53,monthly,yfinance
PIC-A.TO,1998-10-28,0.296296,0.821,433.171,quarterly,yfinance
PIC-A.TO,1999-01-27,0.296296,0.733,485.18,quarterly,yfinance
PIC-A.TO,1999-04-28,0.296296,0.828,429.169,quarterly,yfinance
PIC-A.TO,1999-07-28,0.296296,0.776,458.337,quarterly,yfinance
PIC-A.TO,1999-10-27,0.296296,0.744,477.995,quarterly,yfinance
PIC-A.TO,2000-01-27,0.296296,0.747,475.815,quarterly,yfinance
PIC-A.TO,2000-04-26,0.444444,0.734,726.966,quarterly,yfinance
PIC-A.TO,2000-07-27,0.444444,0.734,726.774,quarterly,yfinance
PIC-A.TO,2000-10-27,0.740741,0.811,1096.279,quarterly,yfinance
PIC-A.TO,2001-01-29,0.592593,0.913,779.085,quarterly,yfinance
PIC-A.TO,2001-04-26,0.592593,0.902,788.363,quarterly,yfinance
PIC-A.TO,2001-07-27,0.592593,1.043,682.064,quarterly,yfinance
PIC-A.TO,2001-10-29,1.407407,1.091,1547.573,quarterly,yfinance
PIC-A.TO,2002-01-29,0.592593,1.169,608.192,quarterly,yfinance
PIC-A.TO,2002-04-26,0.296296,1.191,298.489,quarterly,yfinance
PIC-A.TO,2002-07-29,0.444444,1.021,522.492,quarterly,yfinance
PIC-A.TO,2002-10-29,0.444444,0.956,558.002,quarterly,yfinance
PIC-A.TO,2003-01-13,0.444444,0.993,537.048,quarterly,yfinance
PIC-A.TO,2003-04-11,0.444444,0.995,536.017,quarterly,yfinance
PIC-A.TO,2003-07-11,0.444444,1.224,435.734,quarterly,yfinance
PIC-A.TO,2003-10-10,0.444444,1.22,437.133,quarterly,yfinance
PIC-A.TO,2004-01-13,0.296296,1.321,269.219,quarterly,yfinance
PIC-A.TO,2004-04-13,0.444444,1.478,360.863,quarterly,yfinance
PIC-A.TO,2004-07-13,0.444444,1.401,380.76,quarterly,yfinance
PIC-A.TO,2004-10-13,0.444444,1.389,384.057,quarterly,yfinance
PIC-A.TO,2005-01-13,0.444444,1.476,361.286,quarterly,yfinance
PIC-A.TO,2005-04-13,0.296296,1.537,231.294,quarterly,yfinance
PIC-A.TO,2005-07-13,0.296296,1.486,239.247,quarterly,yfinance
PIC-A.TO,2005-10-13,0.296296,1.37,259.559,quarterly,yfinance
PIC-A.TO,2006-01-12,0.296296,1.426,249.283,quarterly,yfinance
PIC-A.TO,2006-04-12,0.444444,1.497,356.267,quarterly,yfinance
PIC-A.TO,2006-07-13,0.444444,1.368,389.839,quarterly,yfinance
PIC-A.TO,2006-10-12,0.444444,1.467,363.466,quarterly,yfinance
PIC-A.TO,2007-01-11,0.444444,1.544,345.465,quarterly,yfinance
PIC-A.TO,2007-04-12,0.444444,1.664,320.431,quarterly,yfinance
PIC-A.TO,2007-07-12,0.444444,1.666,320.103,quarterly,yfinance
PIC-A.TO,2007-10-11,0.444444,1.561,341.752,quarterly,yfinance
PIC-A.TO,2008-01-11,0.444444,1.345,396.672,quarterly,yfinance
PIC-A.TO,2008-04-11,0.296296,1.045,340.364,quarterly,yfinance
PIC-A.TO,2008-07-11,0.296296,0.911,390.11,quarterly,yfinance
PIC-A.TO,2008-10-10,0.296296,0.845,420.671,quarterly,yfinance
PIC-A.TO,2009-01-13,0.148148,0.477,372.709,quarterly,yfinance
PIC-A.TO,2009-04-13,0.148148,0.635,279.765,quarterly,yfinance
PIC-A.TO,2009-07-13,0.148148,0.609,292.076,quarterly,yfinance
PIC-A.TO,2009-10-13,0.222222,1.05,253.996,quarterly,yfinance
PIC-A.TO,2010-01-13,0.222222,1.048,254.387,quarterly,yfinance
PIC-A.TO,2010-04-13,0.222222,1.313,203.083,quarterly,yfinance
PIC-A.TO,2010-07-13,0.222222,1.192,223.789,quarterly,yfinance
PIC-A.TO,2010-10-13,0.222222,1.33,200.426,quarterly,yfinance
PIC-A.TO,2011-01-13,0.300741,1.654,218.201,quarterly,yfinance
PIC-A.TO,2011-04-13,0.300741,2.054,175.733,quarterly,yfinance
PIC-A.TO,2011-07-13,0.300741,1.985,181.821,quarterly,yfinance
PIC-A.TO,2011-10-12,0.300741,1.56,231.314,quarterly,yfinance
PIC-A.TO,2012-01-12,0.300741,1.678,215.02,quarterly,yfinance
PIC-A.TO,2012-04-12,0.300741,1.878,192.191,quarterly,yfinance
PIC-A.TO,2012-07-12,0.300741,1.688,213.84,quarterly,yfinance
PIC-A.TO,2012-10-11,0.300741,1.748,206.506,quarterly,yfinance
PIC-A.TO,2013-01-11,0.300741,1.861,193.906,quarterly,yfinance
PIC-A.TO,2013-04-11,0.300741,1.913,188.63,quarterly,yfinance
PIC-A.TO,2013-07-11,0.300741,1.821,198.153,quarterly,yfinance
PIC-A.TO,2013-10-10,0.300741,1.984,181.892,quarterly,yfinance
PIC-A.TO,2014-01-13,0.300741,2.227,162.036,quarterly,yfinance
PIC-A.TO,2014-04-11,0.300741,2.399,150.459,quarterly,yfinance
PIC-A.TO,2014-07-11,0.300741,2.896,124.625,quarterly,yfinance
PIC-A.TO,2014-10-10,0.300741,3.103,116.291,quarterly,yfinance
PIC-A.TO,2015-01-13,0.300741,2.949,122.372,quarterly,yfinance
PIC-A.TO,2015-04-13,0.300741,2.872,125.677,quarterly,yfinance
PIC-A.TO,2015-07-13,0.300741,2.727,132.331,quarterly,yfinance
PIC-A.TO,2015-10-13,0.300741,2.504,144.122,quarterly,yfinance
PIC-A.TO,2016-01-13,0.300741,2.007,179.802,quarterly,yfinance
PIC-A.TO,2016-04-13,0.300741,2.644,136.475,quarterly,yfinance
PIC-A.TO,2016-07-13,0.300741,2.66,135.676,quarterly,yfinance
PIC-A.TO,2016-10-13,0.300741,2.791,129.294,quarterly,yfinance
PIC-A.TO,2017-01-13,0.300741,3.631,99.404,quarterly,yfinance
PIC-A.TO,2017-04-11,0.300741,3.626,99.516,quarterly,yfinance
PIC-A.TO,2017-07-12,0.300741,3.695,97.679,quarterly,yfinance
PIC-A.TO,2017-10-12,0.300741,3.913,92.229,quarterly,yfinance
PIC-A.TO,2018-01-12,0.300741,4.455,81.017,quarterly,yfinance
PIC-A.TO,2018-04-12,0.300741,4.216,85.59,quarterly,yfinance
PIC-A.TO,2018-07-12,0.300741,4.483,80.503,quarterly,yfinance
PIC-A.TO,2018-10-12,0.300741,4.25,84.925,quarterly,yfinance
PIC-A.TO,2019-01-14,0.300741,4.019,89.799,quarterly,yfinance
PIC-A.TO,2019-04-12,0.300741,4.322,83.504,quarterly,yfinance
PIC-A.TO,2019-07-12,0.300741,4.286,84.207,quarterly,yfinance
PIC-A.TO,2019-10-11,0.300741,4.262,84.673,quarterly,yfinance
PIC-A.TO,2020-01-14,0.300741,4.44,81.281,quarterly,yfinance
PIC-A.TO,2020-04-14,0.148148,3.034,58.594,quarterly,yfinance
PIC-A.TO,2020-07-14,0.148148,2.578,68.948,quarterly,yfinance
PIC-A.TO,2020-10-14,0.148148,2.511,70.8,quarterly,yfinance
PIC-A.TO,2021-01-14,0.185185,4.067,54.637,quarterly,yfinance
PIC-A.TO,2021-04-14,0.300741,4.906,73.555,quarterly,yfinance
PIC-A.TO,2021-07-14,0.300741,5.876,61.42,quarterly,yfinance
PIC-A.TO,2021-10-14,0.300741,5.543,65.111,quarterly,yfinance
PIC-A.TO,2022-01-13,0.300741,7.281,49.568,quarterly,yfinance
PIC-A.TO,2022-04-13,0.300741,7.222,49.97,quarterly,yfinance
PIC-A.TO,2022-07-14,0.300741,6.157,58.616,quarterly,yfinance
PIC-A.TO,2022-10-13,0.300741,6.011,60.037,quarterly,yfinance
PIC-A.TO,2023-01-12,0.300741,7.044,51.236,quarterly,yfinance
PIC-A.TO,2023-04-13,0.300741,6.353,56.802,quarterly,yfinance
PIC-A.TO,2023-07-13,0.300741,5.091,70.888,quarterly,yfinance
PIC-A.TO,2023-10-12,0.300741,4.165,86.651,quarterly,yfinance
PIC-A.TO,2024-01-12,0.300741,5.233,68.971,quarterly,yfinance
PIC-A.TO,2024-04-12,0.300741,5.142,70.183,quarterly,yfinance
PIC-A.TO,2024-07-15,0.300741,4.854,74.348,quarterly,yfinance
PIC-A.TO,2024-10-15,0.300741,5.595,64.503,quarterly,yfinance
PIC-A.TO,2024-11-15,0.08,5.731,16.75,monthly,yfinance
PIC-A.TO,2024-12-13,0.08,5.687,16.881,monthly,yfinance
PIC-A.TO,2025-01-15,0.08,5.597,17.152,monthly,yfinance
PIC-A.TO,2025-02-14,0.08,5.394,17.796,monthly,yfinance
PIC-A.TO,2025-03-14,0.08,5.096,18.839,monthly,yfinance
PIC-A.TO,2025-04-15,0.08,4.652,20.636,monthly,yfinance
PIC-A.TO,2025-05-15,0.08,5.334,17.998,monthly,yfinance
PIC-A.TO,2025-06-13,0.08,5.772,16.633,monthly,yfinance
PIC-A.TO,2025-07-15,0.08,6.63,14.48,monthly,yfinance
PLTE.TO,2025-02-28,0.37,13.333,33.3,monthly,yfinance
PLTE.TO,2025-03-31,0.45,13.34,40.481,monthly,yfinance
PLTE.TO,2025-04-30,0.55,17.88,36.913,monthly,yfinance
PLTE.TO,2025-05-30,0.55,20.173,32.718,monthly,yfinance
PLTE.TO,2025-06-30,0.55,20.981,31.457,monthly,yfinance
PLTE.TO,2025-07-31,0.55,25.11,26.284,monthly,yfinance
PWI.TO,2021-06-29,0.067,6.531,12.311,monthly,yfinance
PWI.TO,2021-07-29,0.067,6.562,12.252,monthly,yfinance
PWI.TO,2021-08-30,0.067,6.687,12.023,monthly,yfinance
PWI.TO,2021-09-28,0.067,6.773,11.871,monthly,yfinance
PWI.TO,2021-10-28,0.067,6.832,11.768,monthly,yfinance
PWI.TO,2021-11-29,0.067,6.797,11.829,monthly,yfinance
PWI.TO,2021-12-30,0.067,6.836,11.761,monthly,yfinance
PWI.TO,2022-01-28,0.067,6.53,12.313,monthly,yfinance
PWI.TO,2022-02-25,0.067,6.48,12.408,monthly,yfinance
PWI.TO,2022-03-30,0.067,6.766,11.884,monthly,yfinance
PWI.TO,2022-04-28,0.067,6.749,11.912,monthly,yfinance
PWI.TO,2022-05-30,0.067,6.471,12.425,monthly,yfinance
PWI.TO,2022-06-29,0.067,5.996,13.408,monthly,yfinance
PWI.TO,2022-07-28,0.067,6.438,12.489,monthly,yfinance
PWI.TO,2022-08-30,0.067,6.064,13.258,monthly,yfinance
PWI.TO,2022-09-28,0.067,5.768,13.939,monthly,yfinance
PWI.TO,2022-10-28,0.067,5.145,15.627,monthly,yfinance
PWI.TO,2022-11-29,0.067,6.048,13.294,monthly,yfinance
PWI.TO,2022-12-29,0.067,5.745,13.994,monthly,yfinance
PWI.TO,2023-01-30,0.067,6.062,13.262,monthly,yfinance
PWI.TO,2023-02-27,0.067,6.207,12.953,monthly,yfinance
PWI.TO,2023-03-30,0.067,5.476,14.682,monthly,yfinance
PWI.TO,2023-04-27,0.067,5.428,14.813,monthly,yfinance
PWI.TO,2023-05-30,0.067,5.44,14.779,monthly,yfinance
PWI.TO,2023-06-29,0.067,5.294,15.186,monthly,yfinance
PWI.TO,2023-07-28,0.067,5.188,15.498,monthly,yfinance
PWI.TO,2023-08-30,0.067,5.056,15.903,monthly,yfinance
PWI.TO,2023-09-28,0.067,4.676,17.196,monthly,yfinance
PWI.TO,2023-11-29,0.067,4.814,16.7,quarterly,yfinance
PWI.TO,2024-01-30,0.067,5.309,15.144,quarterly,yfinance
PWI.TO,2024-02-28,0.067,5.843,13.76,monthly,yfinance
PWI.TO,2024-03-27,0.067,6.623,12.14,monthly,yfinance
PWI.TO,2024-04-29,0.067,6.561,12.255,monthly,yfinance
PWI.TO,2024-05-31,0.067,6.995,11.494,monthly,yfinance
PWI.TO,2024-06-28,0.067,7.116,11.298,monthly,yfinance
PWI.TO,2024-07-31,0.067,7.311,10.998,monthly,yfinance
PWI.TO,2024-08-30,0.067,7.596,10.585,monthly,yfinance
PWI.TO,2024-09-27,0.067,8.371,9.605,monthly,yfinance
PWI.TO,2024-10-31,0.085,8.786,11.61,monthly,yfinance
PWI.TO,2024-11-29,0.085,9.618,10.605,monthly,yfinance
PWI.TO,2024-12-31,0.085,8.279,12.32,monthly,yfinance
PWI.TO,2025-01-31,0.085,8.546,11.935,monthly,yfinance
PWI.TO,2025-02-28,0.085,8.239,12.38,monthly,yfinance
PWI.TO,2025-03-31,0.085,7.93,12.863,monthly,yfinance
PWI.TO,2025-04-30,0.085,7.935,12.855,monthly,yfinance
PWI.TO,2025-05-30,0.085,9.157,11.139,monthly,yfinance
PWI.TO,2025-06-30,0.085,9.379,10.875,monthly,yfinance
PWI.TO,2025-07-31,0.085,10.06,10.139,monthly,yfinance
PYF-U.TO,2024-01-26,0.12,17.249,8.348,monthly,yfinance
PYF-U.TO,2024-02-26,0.12,17.653,8.157,monthly,yfinance
PYF-U.TO,2024-03-25,0.12,17.861,8.062,monthly,yfinance
PYF-U.TO,2024-04-25,0.12,17.871,8.058,monthly,yfinance
PYF-U.TO,2024-05-29,0.12,17.889,8.05,monthly,yfinance
PYF-U.TO,2024-06-26,0.12,18.265,7.884,monthly,yfinance
PYF-U.TO,2024-07-29,0.12,18.47,7.797,monthly,yfinance
PYF-U.TO,2024-08-28,0.12,18.749,7.68,monthly,yfinance
PYF-U.TO,2024-09-26,0.12,19.012,7.574,monthly,yfinance
PYF-U.TO,2024-10-29,0.12,19.041,7.563,monthly,yfinance
PYF-U.TO,2024-11-27,0.12,19.25,7.481,monthly,yfinance
PYF-U.TO,2024-12-27,0.12,19.032,7.566,monthly,yfinance
PYF-U.TO,2025-01-29,0.12,19.291,7.465,monthly,yfinance
PYF-U.TO,2025-02-26,0.12,19.378,7.431,monthly,yfinance
PYF-U.TO,2025-03-27,0.12,19.301,7.461,monthly,yfinance
PYF-U.TO,2025-04-28,0.12,18.853,7.638,monthly,yfinance
PYF-U.TO,2025-05-28,0.12,18.794,7.662,monthly,yfinance
PYF-U.TO,2025-06-26,0.12,19.13,7.527,monthly,yfinance
PYF-U.TO,2025-07-29,0.12,19.31,7.457,monthly,yfinance
QMAX.TO,2023-11-29,0.18,14.445,14.953,monthly,yfinance
QMAX.TO,2023-12-28,0.18,14.921,14.476,monthly,yfinance
QMAX.TO,2024-01-30,0.185,15.578,14.251,monthly,yfinance
QMAX.TO,2024-02-28,0.19,16.339,13.954,monthly,yfinance
QMAX.TO,2024-03-27,0.193,16.849,13.746,monthly,yfinance
QMAX.TO,2024-04-29,0.2,16.406,14.629,monthly,yfinance
QMAX.TO,2024-05-31,0.205,16.978,14.489,monthly,yfinance
QMAX.TO,2024-06-28,0.203,18.379,13.254,monthly,yfinance
QMAX.TO,2024-07-31,0.203,18.111,13.451,monthly,yfinance
QMAX.TO,2024-08-30,0.202,17.556,13.807,monthly,yfinance
QMAX.TO,2024-09-27,0.202,18.168,13.342,monthly,yfinance
QMAX.TO,2024-10-31,0.203,18.465,13.192,monthly,yfinance
QMAX.TO,2024-11-29,0.201,19.529,12.351,monthly,yfinance
QMAX.TO,2024-12-31,0.202,20.459,11.848,monthly,yfinance
QMAX.TO,2025-01-31,0.203,21.116,11.537,monthly,yfinance
QMAX.TO,2025-02-28,0.204,19.715,12.417,monthly,yfinance
QMAX.TO,2025-03-31,0.203,18.045,13.5,monthly,yfinance
QMAX.TO,2025-04-30,0.2,17.88,13.423,monthly,yfinance
QMAX.TO,2025-05-30,0.2,19.852,12.09,monthly,yfinance
QMAX.TO,2025-06-30,0.205,21.103,11.657,monthly,yfinance
QMAX.TO,2025-07-31,0.207,22.06,11.26,monthly,yfinance
QQCL.TO,2023-10-30,0.25,15.046,19.939,monthly,yfinance
QQCL.TO,2023-11-29,0.25,16.166,18.557,monthly,yfinance
QQCL.TO,2023-12-28,0.25,16.397,18.296,monthly,yfinance
QQCL.TO,2024-01-30,0.25,17.367,17.274,monthly,yfinance
QQCL.TO,2024-02-28,0.25,18.025,16.644,monthly,yfinance
QQCL.TO,2024-03-27,0.25,18.436,16.273,monthly,yfinance
QQCL.TO,2024-04-29,0.25,18.003,16.664,monthly,yfinance
QQCL.TO,2024-05-31,0.25,18.641,16.094,monthly,yfinance
QQCL.TO,2024-06-28,0.25,19.677,15.246,monthly,yfinance
QQCL.TO,2024-07-31,0.25,19.613,15.296,monthly,yfinance
QQCL.TO,2024-08-30,0.25,19.451,15.424,monthly,yfinance
QQCL.TO,2024-09-27,0.25,20.109,14.918,monthly,yfinance
QQCL.TO,2024-10-31,0.25,20.923,14.338,monthly,yfinance
QQCL.TO,2024-11-29,0.25,22.251,13.483,monthly,yfinance
QQCL.TO,2024-12-31,0.25,23.148,12.96,monthly,yfinance
QQCL.TO,2025-01-31,0.295,24.061,14.713,monthly,yfinance
QQCL.TO,2025-02-28,0.295,23.34,15.167,monthly,yfinance
QQCL.TO,2025-03-31,0.295,21.162,16.728,monthly,yfinance
QQCL.TO,2025-04-30,0.275,20.273,16.278,monthly,yfinance
QQCL.TO,2025-05-30,0.295,21.672,16.335,monthly,yfinance
QQCL.TO,2025-06-30,0.295,22.778,15.541,monthly,yfinance
QQCL.TO,2025-07-31,0.295,23.83,14.855,monthly,yfinance
QQQY.TO,2023-10-30,0.21,14.794,17.034,monthly,yfinance
QQQY.TO,2023-11-29,0.21,16.818,14.984,monthly,yfinance
QQQY.TO,2023-12-28,0.21,17.745,14.201,monthly,yfinance
QQQY.TO,2024-01-30,0.21,18.787,13.413,monthly,yfinance
QQQY.TO,2024-02-28,0.21,19.435,12.966,monthly,yfinance
QQQY.TO,2024-03-27,0.32,20.176,19.032,monthly,yfinance
QQQY.TO,2024-04-01,0.79,20.934,45.285,weekly,yfinance
QQQY.TO,2024-04-29,0.32,20.269,18.945,monthly,yfinance
QQQY.TO,2024-05-31,0.32,21.078,18.218,monthly,yfinance
QQQY.TO,2024-06-28,0.32,22.79,16.849,monthly,yfinance
QQQY.TO,2024-07-31,0.32,21.777,17.633,monthly,yfinance
